date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
"2023-02-21","95.34","95.61","94.27","94.58","94.58","56580400","56580400","-0.76","-0.79715","94.82","February 21, 23","-0.0079715",
"2023-02-17","97.8","97.94","95.65","97.2","97.2","60029400","60029400","-0.6","-0.6135","96.93","February 17, 23","-0.006135",
"2023-02-16","99.21","100.63","98.1","98.15","98.15","56339200","56339200","-1.06","-1.07","98.96","February 16, 23","-0.0107",
"2023-02-15","99.09","101.17","98.45","101.16","101.16","47957600","47957600","2.07","2.09","100.26","February 15, 23","0.0209",
"2023-02-14","98.41","100.92","97.52","99.7","99.7","56202900","56202900","1.29","1.31","99.38","February 14, 23","0.0131",
"2023-02-13","97.85","99.68","96.91","99.54","99.54","52841500","52841500","1.69","1.73","98.71","February 13, 23","0.0173",
"2023-02-10","97.56","98.82","96.23","97.61","97.61","52740100","52740100","0.05","0.05125051","97.55","February 10, 23","0.0005125051",
"2023-02-09","101.32","101.78","97.57","98.24","98.24","64622500","64622500","-3.08","-3.04","99.2","February 09, 23","-0.0304",
"2023-02-08","102.04","102.67","98.78","100.05","100.05","75878300","75878300","-1.99","-1.95","100.5","February 08, 23","-0.0195",
"2023-02-07","101.17","102.41","98.08","102.11","102.11","119501300","119501300","0.94","0.92913","100.87","February 07, 23","0.0092913",
"2023-02-06","102.93","103.95","100.65","102.18","102.18","81945200","81945200","-0.75","-0.72865","102.26","February 06, 23","-0.0072865",
"2023-02-03","105.26","108.78","102.52","103.39","103.39","144374800","144374800","-1.87","-1.78","104.9","February 03, 23","-0.0178",
"2023-02-02","110.25","114","108.88","112.91","112.91","158154200","158154200","2.66","2.41","111.93","February 02, 23","0.0241",
"2023-02-01","102.53","106.24","101.24","105.15","105.15","80450100","80450100","2.62","2.56","104.21","February 01, 23","0.0256",
"2023-01-31","101.16","103.35","101.14","103.13","103.13","66527300","66527300","1.97","1.95","102.54","January 31, 23","0.0195",
"2023-01-30","101.09","101.74","99.01","100.55","100.55","70691900","70691900","-0.54","-0.53418","100.43","January 30, 23","-0.0053418",
"2023-01-27","99.53","103.49","99.53","102.24","102.24","87775600","87775600","2.71","2.72","101.75","January 27, 23","0.0272",
"2023-01-26","98.24","99.49","96.92","99.22","99.22","68523600","68523600","0.98","0.99756","98.54","January 26, 23","0.0099756",
"2023-01-25","92.56","97.24","91.52","97.18","97.18","94261600","94261600","4.62","4.99","95.31","January 25, 23","0.0499",
"2023-01-24","96.93","98.09","96","96.32","96.32","66929500","66929500","-0.61","-0.62932","96.8","January 24, 23","-0.0062932",
"2023-01-23","97.56","97.78","95.86","97.52","97.52","76501100","76501100","-0.04","-0.04100041","97.05","January 23, 23","-0.0004100041",
"2023-01-20","93.86","97.35","93.2","97.25","97.25","67481500","67481500","3.39","3.61","95.93","January 20, 23","0.0361",
"2023-01-19","94.74","95.44","92.86","93.68","93.68","69002700","69002700","-1.06","-1.12","93.99","January 19, 23","-0.0112",
"2023-01-18","97.25","99.32","95.38","95.46","95.46","79570400","79570400","-1.79","-1.84","96.72","January 18, 23","-0.0184",
"2023-01-17","98.68","98.89","95.73","96.05","96.05","72755000","72755000","-2.63","-2.67","96.89","January 17, 23","-0.0267",
"2023-01-13","94.18","98.37","94.12","98.12","98.12","85549400","85549400","3.94","4.18","96.87","January 13, 23","0.0418",
"2023-01-12","96.93","97.19","93.5","95.27","95.27","85254800","85254800","-1.66","-1.71","95.32","January 12, 23","-0.0171",
"2023-01-11","90.93","95.26","90.93","95.09","95.09","103126200","103126200","4.16","4.57","93.76","January 11, 23","0.0457",
"2023-01-10","87.57","90.19","87.29","89.87","89.87","67756600","67756600","2.3","2.63","89.12","January 10, 23","0.0263",
"2023-01-09","87.46","89.48","87.08","87.36","87.36","65266100","65266100","-0.1","-0.11434","87.97","January 09, 23","-0.0011434",
"2023-01-06","83.03","86.4","81.43","86.08","86.08","83303400","83303400","3.05","3.67","84.64","January 06, 23","0.0367",
"2023-01-05","85.33","85.42","83.07","83.12","83.12","67930800","67930800","-2.21","-2.59","83.87","January 05, 23","-0.0259",
"2023-01-04","86.55","86.98","83.36","85.14","85.14","68885100","68885100","-1.41","-1.63","85.16","January 04, 23","-0.0163",
"2023-01-03","85.46","86.96","84.21","85.82","85.82","76706000","76706000","0.36","0.42125","85.66","January 03, 23","0.0042125",
"2022-12-30","83.12","84.05","82.47","84","84","62401200","62401200","0.88","1.06","83.51","December 30, 22","0.0106",
"2022-12-29","82.87","84.55","82.55","84.18","84.18","54995900","54995900","1.31","1.58","83.76","December 29, 22","0.0158",
"2022-12-28","82.8","83.48","81.69","81.82","81.82","58228600","58228600","-0.98","-1.18","82.33","December 28, 22","-0.0118",
"2022-12-27","84.97","85.35","83","83.04","83.04","57284000","57284000","-1.93","-2.27","83.8","December 27, 22","-0.0227",
"2022-12-23","83.25","85.78","82.93","85.25","85.25","57433700","57433700","2","2.4","84.65","December 23, 22","0.024",
"2022-12-22","85.52","85.68","82.25","83.79","83.79","81431300","81431300","-1.73","-2.02","83.91","December 22, 22","-0.0202",
"2022-12-21","86.18","87.23","85.21","86.77","86.77","59267200","59267200","0.59","0.68461","86.4","December 21, 22","0.0068461",
"2022-12-20","85.33","86.61","84.33","85.19","85.19","74348300","74348300","-0.14","-0.16407","85.38","December 20, 22","-0.0016407",
"2022-12-19","87.51","87.63","84.51","84.92","84.92","83531500","83531500","-2.59","-2.96","85.69","December 19, 22","-0.0296",
"2022-12-16","88.27","89.35","86.73","87.86","87.86","146144100","146144100","-0.41","-0.46448","87.98","December 16, 22","-0.0046448",
"2022-12-15","89.89","89.97","87.47","88.45","88.45","84802900","84802900","-1.44","-1.6","88.63","December 15, 22","-0.016",
"2022-12-14","92.5","93.46","89.87","91.58","91.58","70298000","70298000","-0.92","-0.99459","91.64","December 14, 22","-0.0099459",
"2022-12-13","95.23","96.25","90.52","92.49","92.49","100212000","100212000","-2.74","-2.88","93.09","December 13, 22","-0.0288",
"2022-12-12","89.21","90.58","87.87","90.55","90.55","61999800","61999800","1.34","1.5","89.67","December 12, 22","0.015",
"2022-12-09","88.9","90.3","88.63","89.09","89.09","67398500","67398500","0.19","0.21372","89.34","December 09, 22","0.0021372",
"2022-12-08","89.24","90.86","87.88","90.35","90.35","73305900","73305900","1.11","1.24","89.7","December 08, 22","0.0124",
"2022-12-07","88.34","89.89","87.48","88.46","88.46","68086900","68086900","0.12","0.13584","88.61","December 07, 22","0.0013584",
"2022-12-06","90.5","91.04","87.9","88.25","88.25","75503600","75503600","-2.25","-2.49","89.06","December 06, 22","-0.0249",
"2022-12-05","93.05","94.06","90.82","91.01","91.01","71535500","71535500","-2.04","-2.19","91.96","December 05, 22","-0.0219",
"2022-12-02","94.48","95.36","93.78","94.13","94.13","72496400","72496400","-0.35","-0.37045","94.42","December 02, 22","-0.0037045",
"2022-12-01","96.99","97.23","94.92","95.5","95.5","68488000","68488000","-1.49","-1.54","95.88","December 01, 22","-0.0154",
"2022-11-30","92.47","96.54","91.53","96.54","96.54","102805800","102805800","4.07","4.4","94.87","November 30, 22","0.044",
"2022-11-29","94.04","94.41","91.44","92.42","92.42","65567300","65567300","-1.62","-1.72","92.76","November 29, 22","-0.0172",
"2022-11-28","93.93","96.4","93.43","93.95","93.95","74943100","74943100","0.02","0.02129245","94.59","November 28, 22","0.0002129245",
"2022-11-25","93.79","94.43","93.07","93.41","93.41","35088600","35088600","-0.38","-0.40516","93.64","November 25, 22","-0.0040516",
"2022-11-23","93.24","94.58","92.83","94.13","94.13","59414700","59414700","0.89","0.95453","93.85","November 23, 22","0.0095453",
"2022-11-22","92.62","93.35","90.87","93.2","93.2","62192000","62192000","0.58","0.62621","92.47","November 22, 22","0.0062621",
"2022-11-21","93.97","95.02","90.59","92.46","92.46","84330300","84330300","-1.51","-1.61","92.69","November 21, 22","-0.0161",
"2022-11-18","95.95","95.99","92.48","94.14","94.14","72428200","72428200","-1.81","-1.89","94.2","November 18, 22","-0.0189",
"2022-11-17","95.37","96.97","94.03","94.85","94.85","82617900","82617900","-0.52","-0.54524","95.28","November 17, 22","-0.0054524",
"2022-11-16","96.85","98.49","95.54","97.12","97.12","87958800","87958800","0.27","0.27878","97.05","November 16, 22","0.0027878",
"2022-11-15","103.21","103.79","97.34","98.94","98.94","111336300","111336300","-4.27","-4.14","100.02","November 15, 22","-0.0414",
"2022-11-14","98.77","100.12","97.29","98.49","98.49","99533100","99533100","-0.28","-0.28349","98.63","November 14, 22","-0.0028349",
"2022-11-11","97.88","101.19","96.66","100.79","100.79","111590500","111590500","2.91","2.97","99.55","November 11, 22","0.0297",
"2022-11-10","92.94","98.69","91.65","96.63","96.63","173414900","173414900","3.69","3.97","95.66","November 10, 22","0.0397",
"2022-11-09","89.47","89.48","85.87","86.14","86.14","90796200","90796200","-3.33","-3.72","87.16","November 09, 22","-0.0372",
"2022-11-08","90.79","91.72","88.23","89.98","89.98","88703400","88703400","-0.81","-0.89217","89.98","November 08, 22","-0.0089217",
"2022-11-07","91.95","92.1","89.04","90.53","90.53","77495700","77495700","-1.42","-1.54","90.56","November 07, 22","-0.0154",
"2022-11-04","91.49","92.44","88.04","90.98","90.98","129101300","129101300","-0.51","-0.55744","90.49","November 04, 22","-0.0055744",
"2022-11-03","92.47","93.5","89.02","89.3","89.3","136683300","136683300","-3.17","-3.43","90.61","November 03, 22","-0.0343",
"2022-11-02","97.32","97.74","92.01","92.12","92.12","135761800","135761800","-5.2","-5.34","93.96","November 02, 22","-0.0534",
"2022-11-01","103.99","104.58","96.06","96.79","96.79","153370000","153370000","-7.2","-6.92","99.14","November 01, 22","-0.0692",
"2022-10-31","103.56","104.87","100.74","102.44","102.44","99251400","99251400","-1.12","-1.08","102.68","October 31, 22","-0.0108",
"2022-10-28","97.91","103.96","97.66","103.41","103.41","223133400","223133400","5.5","5.62","101.68","October 28, 22","0.0562",
"2022-10-27","113.92","114.12","109.77","110.96","110.96","129605400","129605400","-2.96","-2.6","111.62","October 27, 22","-0.026",
"2022-10-26","116","119.35","114.76","115.66","115.66","68802300","68802300","-0.34","-0.2931","116.59","October 26, 22","-0.002931",
"2022-10-25","119.65","121.32","118.95","120.6","120.6","50934600","50934600","0.95","0.79398","120.29","October 25, 22","0.0079398",
"2022-10-24","119.98","120.39","116.57","119.82","119.82","49531500","49531500","-0.16","-0.13336","118.93","October 24, 22","-0.0013336",
"2022-10-21","114.79","119.59","114.5","119.32","119.32","55660500","55660500","4.53","3.95","117.8","October 21, 22","0.0395",
"2022-10-20","113.83","118.24","113.51","115.25","115.25","48795100","48795100","1.42","1.25","115.67","October 20, 22","0.0125",
"2022-10-19","114.71","116.59","113.22","115.07","115.07","47198100","47198100","0.36","0.31383","114.96","October 19, 22","0.0031383",
"2022-10-18","119.06","119.52","114.79","116.36","116.36","65607400","65607400","-2.7","-2.27","116.89","October 18, 22","-0.0227",
"2022-10-17","110.11","114.19","110.09","113.79","113.79","62782000","62782000","3.68","3.34","112.69","October 17, 22","0.0334",
"2022-10-14","114.1","114.96","106.6","106.9","106.9","67737300","67737300","-7.2","-6.31","109.49","October 14, 22","-0.0631",
"2022-10-13","107.88","113.44","105.35","112.53","112.53","86868100","86868100","4.65","4.31","110.44","October 13, 22","0.0431",
"2022-10-12","112.49","113.83","111.4","112.9","112.9","45728700","45728700","0.41","0.36448","112.71","October 12, 22","0.0036448",
"2022-10-11","112.71","115.48","110.39","112.21","112.21","56432200","56432200","-0.5","-0.44362","112.69","October 11, 22","-0.0044362",
"2022-10-10","115.1","116.25","112.43","113.67","113.67","42339700","42339700","-1.43","-1.24","114.12","October 10, 22","-0.0124",
"2022-10-07","118","118.17","113.88","114.56","114.56","54678000","54678000","-3.44","-2.92","115.54","October 07, 22","-0.0292",
"2022-10-06","120.77","121.53","119.5","120.3","120.3","42253800","42253800","-0.47","-0.38917","120.44","October 06, 22","-0.0038917",
"2022-10-05","118.58","121.75","117.69","120.95","120.95","48217500","48217500","2.37","2","120.13","October 05, 22","0.02",
"2022-10-04","119.89","123","119.79","121.09","121.09","62812600","62812600","1.2","1","121.29","October 04, 22","0.01",
"2022-10-03","113.58","116.91","112.45","115.88","115.88","50941900","50941900","2.3","2.03","115.08","October 03, 22","0.0203",
"2022-09-30","114.08","116.92","112.84","113","113","59479600","59479600","-1.08","-0.9467","114.25","September 30, 22","-0.009467",
"2022-09-29","115.6","116.07","113.06","114.8","114.8","58969700","58969700","-0.8","-0.69204","114.64","September 29, 22","-0.0069204",
"2022-09-28","114.38","118.7","113.8","118.01","118.01","55763800","55763800","3.63","3.17","116.84","September 28, 22","0.0317",
"2022-09-27","117.2","118.32","113.05","114.41","114.41","60094700","60094700","-2.79","-2.38","115.26","September 27, 22","-0.0238",
"2022-09-26","113.3","117.34","113.13","115.15","115.15","62723300","62723300","1.85","1.63","115.21","September 26, 22","0.0163",
"2022-09-23","116","116.05","112.06","113.78","113.78","65126700","65126700","-2.22","-1.91","113.96","September 23, 22","-0.0191",
"2022-09-22","117.08","118.79","116.26","117.31","117.31","55229200","55229200","0.23","0.19645","117.45","September 22, 22","0.0019645",
"2022-09-21","122.49","123.76","118.45","118.54","118.54","58498900","58498900","-3.95","-3.22","120.25","September 21, 22","-0.0322",
"2022-09-20","123.35","124.4","121.14","122.19","122.19","47698400","47698400","-1.16","-0.94041","122.58","September 20, 22","-0.0094041",
"2022-09-19","122.16","124.71","121.8","124.66","124.66","47279700","47279700","2.5","2.05","123.72","September 19, 22","0.0205",
"2022-09-16","122.78","123.87","120.7","123.53","123.53","115667800","115667800","0.75","0.61085","122.7","September 16, 22","0.0061085",
"2022-09-15","127.38","130.37","125.5","126.28","126.28","52887200","52887200","-1.1","-0.86356","127.38","September 15, 22","-0.0086356",
"2022-09-14","127.36","128.84","126.33","128.55","128.55","45316800","45316800","1.19","0.93436","127.91","September 14, 22","0.0093436",
"2022-09-13","131.01","131.4","126.27","126.82","126.82","72694000","72694000","-4.19","-3.2","128.16","September 13, 22","-0.032",
"2022-09-12","134.1","136.49","134","136.45","136.45","53826900","53826900","2.35","1.75","135.65","September 12, 22","0.0175",
"2022-09-09","130.91","133.69","130.76","133.27","133.27","49387600","49387600","2.36","1.8","132.57","September 09, 22","0.018",
"2022-09-08","127.72","130.28","127.1","129.82","129.82","43988500","43988500","2.1","1.64","129.07","September 08, 22","0.0164",
"2022-09-07","126.12","129.82","125.4","129.48","129.48","47900300","47900300","3.36","2.66","128.23","September 07, 22","0.0266",
"2022-09-06","127.92","128.62","124.74","126.11","126.11","43888600","43888600","-1.81","-1.41","126.49","September 06, 22","-0.0141",
"2022-09-02","129.5","131.38","126.39","127.51","127.51","57429800","57429800","-1.99","-1.54","128.43","September 02, 22","-0.0154",
"2022-09-01","126","128.02","123.66","127.82","127.82","56636100","56636100","1.82","1.44","126.5","September 01, 22","0.0144",
"2022-08-31","129.45","130.59","126.74","126.77","126.77","53648700","53648700","-2.68","-2.07","128.03","August 31, 22","-0.0207",
"2022-08-30","131.25","132.07","126.85","128.73","128.73","49203000","49203000","-2.52","-1.92","129.22","August 30, 22","-0.0192",
"2022-08-29","129.9","131.95","128.77","129.79","129.79","48101600","48101600","-0.11","-0.08468052","130.17","August 29, 22","-0.0008468052",
"2022-08-26","136.55","137.83","130.5","130.75","130.75","53322700","53322700","-5.8","-4.25","133.03","August 26, 22","-0.0425",
"2022-08-25","135.26","137.42","134.28","137.28","137.28","37496300","37496300","2.02","1.49","136.33","August 25, 22","0.0149",
"2022-08-24","132.75","135.47","132.1","133.8","133.8","38627000","38627000","1.05","0.79096","133.79","August 24, 22","0.0079096",
"2022-08-23","133.41","134.99","132.95","133.62","133.62","36252100","36252100","0.21","0.15741","133.85","August 23, 22","0.0015741",
"2022-08-22","135.72","136.32","132.85","133.22","133.22","50461500","50461500","-2.5","-1.84","134.13","August 22, 22","-0.0184",
"2022-08-19","140.47","141.11","137.91","138.23","138.23","47792800","47792800","-2.24","-1.59","139.08","August 19, 22","-0.0159",
"2022-08-18","141.32","142.77","140.38","142.3","142.3","37458700","37458700","0.98","0.69346","141.82","August 18, 22","0.0069346",
"2022-08-17","142.69","143.38","140.78","142.1","142.1","48149800","48149800","-0.59","-0.41348","142.09","August 17, 22","-0.0041348",
"2022-08-16","143.91","146.57","142","144.78","144.78","59102900","59102900","0.87","0.60454","144.45","August 16, 22","0.0060454",
"2022-08-15","142.8","143.76","141.49","143.18","143.18","39014600","39014600","0.38","0.26611","142.81","August 15, 22","0.0026611",
"2022-08-12","142.05","143.57","140.12","143.55","143.55","47643500","47643500","1.5","1.06","142.41","August 12, 22","0.0106",
"2022-08-11","143.86","144.49","139.76","140.64","140.64","44867300","44867300","-3.22","-2.24","141.63","August 11, 22","-0.0224",
"2022-08-10","142.9","144.6","141.01","142.69","142.69","54773800","54773800","-0.21","-0.14696","142.77","August 10, 22","-0.0014696",
"2022-08-09","138.05","138.95","136.21","137.83","137.83","40434700","40434700","-0.22","-0.15936","137.66","August 09, 22","-0.0015936",
"2022-08-08","142.05","144.23","138.29","139.41","139.41","52229000","52229000","-2.64","-1.86","140.64","August 08, 22","-0.0186",
"2022-08-05","140.1","142.86","139.6","140.8","140.8","50686900","50686900","0.7","0.49964","141.09","August 05, 22","0.0049964",
"2022-08-04","140.58","143.56","139.55","142.57","142.57","70585000","70585000","1.99","1.42","141.89","August 04, 22","0.0142",
"2022-08-03","136.21","140.49","136.05","139.52","139.52","71827800","71827800","3.31","2.43","138.69","August 03, 22","0.0243",
"2022-08-02","134.72","137.44","134.09","134.16","134.16","61922400","61922400","-0.56","-0.41568","135.23","August 02, 22","-0.0041568",
"2022-08-01","134.96","138.83","133.51","135.39","135.39","76846900","76846900","0.43","0.31861","135.91","August 01, 22","0.0031861",
"2022-07-29","134.9","137.65","132.41","134.95","134.95","148892900","148892900","0.05","0.03706449","135","July 29, 22","0.0003706449",
"2022-07-28","121.57","122.84","118.08","122.28","122.28","82245500","82245500","0.71","0.58403","121.07","July 28, 22","0.0058403",
"2022-07-27","117.31","121.9","117.16","120.97","120.97","61582000","61582000","3.66","3.12","120.01","July 27, 22","0.0312",
"2022-07-26","115.79","118.15","114.53","114.81","114.81","67075100","67075100","-0.98","-0.84636","115.83","July 26, 22","-0.0084636",
"2022-07-25","122.7","123.64","120.03","121.14","121.14","50221300","50221300","-1.56","-1.27","121.6","July 25, 22","-0.0127",
"2022-07-22","125.01","125.5","121.35","122.42","122.42","51463800","51463800","-2.59","-2.07","123.09","July 22, 22","-0.0207",
"2022-07-21","123.2","124.85","121.26","124.63","124.63","60239900","60239900","1.43","1.16","123.58","July 21, 22","0.0116",
"2022-07-20","118.62","123.48","118.32","122.77","122.77","71268300","71268300","4.15","3.5","121.52","July 20, 22","0.035",
"2022-07-19","115.7","118.95","114.03","118.21","118.21","60990000","60990000","2.51","2.17","117.06","July 19, 22","0.0217",
"2022-07-18","115","117.24","113.15","113.76","113.76","59115400","59115400","-1.24","-1.08","114.72","July 18, 22","-0.0108",
"2022-07-15","112.5","115.59","111.59","113.55","113.55","84317800","84317800","1.05","0.93333","113.58","July 15, 22","0.0093333",
"2022-07-14","110.24","111.18","107.58","110.63","110.63","51163100","51163100","0.39","0.35377","109.8","July 14, 22","0.0035377",
"2022-07-13","107.03","111.78","106.01","110.4","110.4","61353800","61353800","3.37","3.15","109.4","July 13, 22","0.0315",
"2022-07-12","112.16","113.23","108.34","109.22","109.22","54280300","54280300","-2.94","-2.62","110.26","July 12, 22","-0.0262",
"2022-07-11","114.08","114.3","110.87","111.75","111.75","53487600","53487600","-2.33","-2.04","112.31","July 11, 22","-0.0204",
"2022-07-08","114.6","116.58","113.69","115.54","115.54","45719700","45719700","0.94","0.82024","115.27","July 08, 22","0.0082024",
"2022-07-07","113.85","116.99","113.49","116.33","116.33","57872300","57872300","2.48","2.18","115.6","July 07, 22","0.0218",
"2022-07-06","113.21","115.48","112.01","114.33","114.33","66958900","66958900","1.12","0.98931","113.94","July 06, 22","0.0098931",
"2022-07-05","107.6","114.08","106.32","113.5","113.5","76583700","76583700","5.9","5.48","111.3","July 05, 22","0.0548",
"2022-07-01","106.29","109.75","105.85","109.56","109.56","73021200","73021200","3.27","3.08","108.39","July 01, 22","0.0308",
